Current and historic data are continuously added to St. Johns River Water Management District's database; 
subsequent reviews may reflect additions or revisions to the data. SJRWMD provides no warranty as to the 
accuracy reliability or completeness of these data. Further information can be obtained by 
contacting St. Johns River Water Management District.


Station,Point_Location_Description,Parameter,Unit_of_Measure,STORET_Number,Sample_Collection_Date_and_Time,Measured_Value,Data_Qualifier_Code,Sample_Type,MDL,PQL,Method_Description,Matrix,Major_Class_Description,Minor_Class_Description,Sample_Collection_Organization,Vendor_name,Sample_Comments,Analyte_Comments
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,05/04/2023 08:25,2.2816,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,06/05/2023 08:29,.3,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,06/05/2023 08:29,4.4998,I,GRAB,2.5,10,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,06/05/2023 08:29,2.337,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,07/05/2023 08:40,.3,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,07/05/2023 08:40,6.0002,I,GRAB,2.5,10,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,07/05/2023 08:40,4.241,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,08/07/2023 08:40,2.5,I,GRAB,2.5,10,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,08/07/2023 08:40,2.3066,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,09/07/2023 09:28,2,T,GRAB,2,8,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,09/07/2023 09:28,2.0735,,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,10/05/2023 08:32,2.5,T,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,10/05/2023 08:32,1.043,I,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,11/06/2023 09:54,.7,S,P01,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,11/06/2023 09:55,.7,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,11/06/2023 09:55,2.5,T,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,11/06/2023 09:55,1.967,I,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,12/11/2023 08:29,2.5,T,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,12/11/2023 08:29,1.9003,I,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,01/09/2024 08:08,2,T,GRAB,2,8,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge. No bottom reading taken",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,01/09/2024 08:08,3.8235,,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge. No bottom reading taken",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,02/12/2024 08:53,5,T,GRAB,5,10,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","No Secchi collected from bridge","03/28/24 cfrysing:Updated contract lab qualifer(s) from () to (T)."
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,02/12/2024 08:53,2.0925,,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,03/12/2024 07:49,5,T,GRAB,5,10,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","No Secchi collected from bridge","05/30/24 cfrysing:Updated contract lab qualifer(s) from () to (T)."
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,03/12/2024 07:49,5.0697,Q,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge","3581-04/02/2024 Analyst Initial;  Analyzed out of time due to QC failure during initial analysis.  : 3581-04/04/2024 Analyst Initial;  Analyzed out of timeframe due to QC failure"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,04/09/2024 08:32,.5,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,04/09/2024 08:32,10,T,GRAB,10,20,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,04/09/2024 08:32,1.5773,I,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,08/15/2024 08:21,2.5,T,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge : No Secchi collected from bridge; Grab sample taken at 0.51 instead of 0.35 due to sampler error",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,08/15/2024 08:21,2.8003,,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge : No Secchi collected from bridge; Grab sample taken at 0.51 instead of 0.35 due to sampler error",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,09/18/2024 08:22,2.5,T,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,09/18/2024 08:22,.8882,I,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,10/16/2024 08:39,2.5,T,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge.",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,10/16/2024 08:39,.5,T,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge.",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,11/19/2024 08:33,2.5002,I,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge. Low conductivity and salinity potentially due to probe malfunction.",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,11/19/2024 08:33,2.4687,,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge. Low conductivity and salinity potentially due to probe malfunction.",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,12/19/2024 08:43,4.7503,I,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,12/19/2024 08:43,1.4783,I,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,01/16/2025 08:53,.7,S,P01,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,01/16/2025 08:54,.7,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,01/16/2025 08:54,2.5,T,GRAB,2.5,10,"SM 2540 D-2015 (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,01/16/2025 08:54,2.0503,,GRAB,.5,2,"SM 2130 B-2011",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""

