Station,Point_Location_Description,Parameter,Unit_of_Measure,STORET_Number,Sample_Collection_Date_and_Time,Measured_Value,Data_Qualifier_Code,Sample_Type,MDL,PQL,Method_Description,Matrix,Major_Class_Description,Minor_Class_Description,Sample_Collection_Organization,Vendor_name,Sample_Comments,Analyte_Comments
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,3/29/2018 9:12,6.851326466,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/24/2018 8:57,0.7,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/24/2018 8:58,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/24/2018 8:58,17.8,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/24/2018 8:58,7.722153664,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/29/2018 9:52,0.4,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/29/2018 9:53,0.4,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,5/29/2018 9:53,21.2,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,5/29/2018 9:53,13.62091255,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/26/2018 9:13,17.4,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/26/2018 9:13,9.387519836,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/24/2018 9:56,0.9,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/24/2018 9:57,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,7/24/2018 9:57,8.8,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,7/24/2018 9:57,5.026504517,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/28/2018 9:13,0.9,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/28/2018 9:14,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/28/2018 9:14,5,I,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/28/2018 9:14,3.970220804,Q,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,3085-09/05/2018 Analyst Initial; Samples not run on original run date due to instrument issues; upload with Q qualifier  code.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/27/2018 9:16,1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/27/2018 9:17,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,9/27/2018 9:17,7.8,I,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,9/27/2018 9:17,6.261583805,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/23/2018 12:32,0.3,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/23/2018 12:34,0.3,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/23/2018 12:34,10.1,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/23/2018 12:34,5.348947525,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,11/28/2018 9:27,0.8,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,11/28/2018 9:28,0.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,11/28/2018 9:28,15.3,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,11/28/2018 9:28,3.319633245,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/18/2018 13:14,0.5,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,Shane Overstreet present,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/18/2018 13:16,0.5,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,Shane Overstreet present,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,12/18/2018 13:16,24.6,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,Shane Overstreet present,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,12/18/2018 13:16,3.289358616,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,Shane Overstreet present,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,1/29/2019 10:39,0.8,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,1/29/2019 10:40,0.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,1/29/2019 10:40,7.8,I,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,1/29/2019 10:40,4.938650608,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/26/2019 9:40,1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/26/2019 9:41,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/26/2019 9:41,7.6,I,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/26/2019 9:41,6.19396162,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,3/26/2019 9:47,0.6,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,3/26/2019 9:48,0.6,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,3/26/2019 9:48,17,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,3/26/2019 9:48,7.813318729,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/22/2019 9:28,0.5,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/22/2019 9:29,0.5,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/22/2019 9:29,19.4,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/22/2019 9:29,8.315219879,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/22/2019 11:46,0.9,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/22/2019 11:48,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,5/22/2019 11:48,11.5,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,5/22/2019 11:48,8.553634644,Q,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,2151-05/31/2019 Analyst Rerun; replicate rerun analyzed out of time frame but passed; 1851 060719; original value of 6.64 ntu with a rep value of 8.51 ntu; report rerun value of 8.28 ntu with a (Q) qualifier.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/26/2019 12:25,0.6,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/26/2019 12:26,0.6,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/26/2019 12:26,17.4,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/26/2019 12:26,5.842132568,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/25/2019 11:58,0.2,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,Large turbidity plume around site from newly constructed outflow drain. K. Riddick to contact FDEP to investigate. Intern Hannah Van Buren present as sampler.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/25/2019 11:59,0.2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,Large turbidity plume around site from newly constructed outflow drain. K. Riddick to contact FDEP to investigate. Intern Hannah Van Buren present as sampler.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,7/25/2019 11:59,43.8158,,GRAB,2.631579,10.526316,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,Large turbidity plume around site from newly constructed outflow drain. K. Riddick to contact FDEP to investigate. Intern Hannah Van Buren present as sampler.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,7/25/2019 11:59,12.23043823,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,Large turbidity plume around site from newly constructed outflow drain. K. Riddick to contact FDEP to investigate. Intern Hannah Van Buren present as sampler.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/20/2019 9:57,0.3,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/20/2019 9:58,0.3,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/20/2019 9:58,13.3,,GRAB,2,8,SM 21st Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/20/2019 9:58,6.505475998,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/24/2019 12:12,0.7,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/24/2019 12:13,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,9/24/2019 12:13,14,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,9/24/2019 12:13,5.037358284,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/24/2019 12:41,0.7,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,Turbidity plume up current of site,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/24/2019 12:42,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,Turbidity plume up current of site,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/24/2019 12:42,8,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,Turbidity plume up current of site,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/24/2019 12:42,3.832873106,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,Turbidity plume up current of site,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,11/20/2019 12:28,1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,11/20/2019 12:29,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,11/20/2019 12:29,10.7,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,11/20/2019 12:29,2.11280632,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/16/2019 10:02,1.1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/16/2019 10:03,1.1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,12/16/2019 10:03,7.1,I,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,12/16/2019 10:03,2.948852539,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,1/29/2020 10:14,1.3,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,1/29/2020 10:15,1.3,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,1/29/2020 10:15,5.5,I,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,1/29/2020 10:15,1.506382465,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/26/2020 10:04,1.2,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/26/2020 10:05,1.2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/26/2020 10:05,8.6,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/26/2020 10:05,3.677670956,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/27/2020 10:00,1.1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/27/2020 10:01,1.1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/27/2020 10:01,15.1,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/27/2020 10:01,6.039443016,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/19/2020 9:46,0.9,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/19/2020 9:48,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,5/19/2020 9:48,14.9,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,5/19/2020 9:48,3.599448204,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/22/2020 9:22,0.8,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/22/2020 9:23,0.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,7/22/2020 9:23,29.4624,,GRAB,2.150538,8.602151,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,7/22/2020 9:23,11.73736477,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/19/2020 10:04,0.7,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/19/2020 10:05,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/19/2020 10:05,12.3,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/19/2020 10:05,6.206662655,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/16/2020 11:12,0.5,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/16/2020 11:13,0.5,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,9/16/2020 11:13,12.2,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,9/16/2020 11:13,3.08039856,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/20/2020 10:12,1.1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/20/2020 10:13,1.1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/20/2020 10:13,9.4,,GRAB,2,8,SM 22nd Ed 2540D,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/20/2020 10:13,2.47707057,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
